1602561600000,5.12,5.13,4.94,4.95,5.05
1602648000000,5.0,5.06,4.72,4.73,4.95
1602734400000,4.7,4.9,4.56,4.57,4.73
1602820800000,4.74,4.85,4.63,4.74,4.57
1603080000000,4.74,4.79,4.62,4.68,4.74
1603166400000,4.72,4.84,4.69,4.72,4.68
1603252800000,4.82,4.83,4.7,4.76,4.72
1603339200000,4.72,4.8384,4.72,4.81,4.76
1603425600000,4.81,5.08,4.74,5.06,4.81
1603684800000,4.96,4.995,4.65,4.82,5.06
1603771200000,4.77,4.945,4.755,4.87,4.82
1603857600000,4.8,4.81,4.67,4.77,4.87
1603944000000,4.76,4.84,4.7,4.74,4.77
1604030400000,4.73,4.74,4.48,4.55,4.74
1604293200000,4.61,4.69,4.3,4.35,4.55
1604379600000,4.4,4.4915,4.33,4.38,4.35
1604466000000,4.46,4.5,4.38,4.47,4.38
1604552400000,4.6,4.78,4.575,4.72,4.47
1604638800000,4.7,5.13,4.6973,4.97,4.72
1604898000000,5.2562,5.2562,5.0,5.22,4.97
1604984400000,5.15,5.2,4.8342,4.94,5.22
1605070800000,4.9,5.2,4.86,5.09,4.94
1605157200000,5.16,5.25,5.02,5.08,5.09
1605243600000,5.11,5.42,5.11,5.38,5.08
1605502800000,6.05,6.1,5.68,5.96,5.38
1605589200000,5.8,6.2,5.68,6.13,5.96
1605675600000,6.22,6.29,5.6,5.64,6.13
1605762000000,5.9,7.38,5.75,7.17,5.64
1605848400000,7.04,7.25,6.78,7.15,7.17
1606107600000,7.35,7.41,6.94,7.1,7.15
1606194000000,7.12,7.18,6.82,6.95,7.1
1606280400000,6.45,6.9,5.81,6.65,6.95
1606453200000,6.69,6.81,6.19,6.24,6.65
1606712400000,6.18,6.24,5.75,5.94,6.24
1606798800000,5.94,6.0,5.28,5.35,5.94
1606885200000,5.35,5.85,5.28,5.42,5.35
1606971600000,5.65,5.95,5.52,5.72,5.42
1607058000000,5.72,5.8099,5.44,5.51,5.72
1607317200000,5.51,5.63,5.45,5.52,5.51
1607403600000,5.6506,5.78,5.47,5.54,5.52
1607490000000,5.52,5.542,5.32,5.35,5.54
1607576400000,5.34,5.5153,5.12,5.49,5.35
1607662800000,5.4,5.61,5.27,5.35,5.49
1607922000000,5.39,5.9,5.385,5.67,5.35
1608008400000,5.77,5.79,5.52,5.62,5.67
1608094800000,5.68,5.71,5.45,5.51,5.62
1608181200000,5.56,6.13,5.53,6.11,5.51
1608267600000,6.12,6.47,5.85,6.11,6.11
1608526800000,5.99,6.18,5.62,5.9,6.11
1608613200000,6.22,8.32,6.22,7.88,5.9
1608699600000,7.54,7.58,6.8701,6.94,7.88
1608786000000,7.16,7.17,6.55,6.79,6.94
1609131600000,6.84,6.92,6.43,6.61,6.79
1609218000000,6.7,7.34,6.54,7.29,6.61
1609304400000,7.4,7.58,6.98,7.23,7.29
1609390800000,7.15,8.45,7.11,7.94,7.23
1609736400000,8.12,9.18,7.32,8.66,7.94
1609822800000,8.48,9.84,8.2,9.57,8.66
1609909200000,9.3201,9.98,8.85,9.25,9.57
1609995600000,9.3135,9.77,9.14,9.35,9.25
1610082000000,9.65,10.98,9.26,10.75,9.35
1610341200000,10.23,10.83,9.81,9.89,10.75
1610427600000,10.33,12.45,10.0701,12.19,9.89
1610514000000,12.5,13.77,11.51,12.48,12.19
1610600400000,12.95,14.6,12.6,13.75,12.48
1610686800000,13.95,15.25,12.83,13.91,13.75
1611032400000,14.68,15.86,14.5,14.93,13.91
1611118800000,15.9,16.09,14.2601,14.88,14.93
1611205200000,14.35,18.88,14.1,18.41,14.88
1611291600000,17.84,18.09,16.58,17.76,18.41
1611550800000,19.1,20.09,15.34,17.48,17.76
1611637200000,18.33,18.33,16.87,17.22,17.48
1611723600000,16.0,17.835,15.65,16.36,17.22
1611810000000,16.38,16.78,15.5,16.48,16.36
1611896400000,16.4,17.181,15.1,15.78,16.48
1612155600000,16.15,19.3,15.91,18.7,15.78
1612242000000,20.19,21.99,18.85,20.2,18.7
1612328400000,21.0164,24.65,20.75,23.47,20.2
1612414800000,24.3349,27.98,24.26,27.05,23.47
1612501200000,25.98,27.55,23.02,26.15,27.05
1612760400000,25.85,27.58,25.7,26.58,26.15
1612846800000,28.5,30.013,27.11,28.85,26.58
1612933200000,31.35,31.85,29.06,29.45,28.85
1613019600000,29.45,29.7,26.37,27.85,29.45
1613106000000,26.24,30.9599,25.93,29.97,27.85
1613451600000,31.3128,37.33,30.41,36.72,29.97
1613538000000,35.7937,37.54,32.362,34.2,36.72
1613624400000,32.38,33.17,29.52,31.42,34.2
1613710800000,35.47,38.5,34.115,34.98,31.42
1613970000000,33.2,34.76,30.2993,31.1,34.98
1614056400000,27.4986,29.48,24.5,27.98,31.1
1614142800000,28.1,29.0699,26.16,26.97,27.98
1614229200000,26.64,28.4999,24.34,24.76,26.97
1614315600000,24.982,25.879,22.6,23.85,24.76
1614574800000,25.7,26.43,24.8,25.71,23.85
1614661200000,25.79,27.18,23.23,23.75,25.71
1614747600000,23.8,24.73,21.17,21.96,23.75
1614834000000,20.85,22.13,19.46,20.33,21.96
1614920400000,21.0,21.2962,16.2711,19.3,20.33
1615179600000,18.76,18.92,16.51,16.69,19.3
1615266000000,17.5,20.17,17.02,19.62,16.69
1615352400000,21.83,21.99,18.61,19.23,19.62
1615438800000,20.2937,23.85,20.1,23.77,19.23
1615525200000,21.825,24.58,21.42,23.74,23.77
1615780800000,24.27,24.34,21.78,22.6,23.74
1615867200000,23.5706,23.8,20.41,21.27,22.6
1615953600000,20.0235,21.85,19.7,21.41,21.27
1616040000000,20.76,22.1699,20.75,20.99,21.41
1616126400000,21.13,21.24,19.81,20.76,20.99
1616385600000,20.96,20.97,18.9,19.22,20.76
1616472000000,18.6035,19.3,17.5,17.8,19.22
1616558400000,18.29,18.29,15.75,16.02,17.8
1616644800000,14.3809,16.58,14.151,16.43,16.02
1616731200000,17.51,17.51,13.0101,14.47,16.43
1616990400000,14.9183,15.35,13.86,14.29,14.47
1617076800000,14.49,14.88,12.87,14.71,14.29
1617163200000,14.8552,18.08,14.56,17.79,14.71
1617249600000,18.88,19.85,16.8,17.58,17.79
1617595200000,18.0,18.14,16.71,17.0,17.58
1617681600000,16.65,19.12,16.15,18.41,17.0
1617768000000,17.88,18.3,16.65,16.83,18.41
1617854400000,17.24,19.48,16.91,19.2,16.83
1617940800000,18.15,20.25,18.1,19.96,19.2
1618200000000,19.54,20.88,18.0,18.41,19.96
1618286400000,18.5726,19.48,17.26,17.96,18.41
1618372800000,18.24,21.35,18.055,19.88,17.96
1618459200000,20.5035,20.69,18.02,18.92,19.88
1618545600000,18.93,19.38,18.09,19.17,18.92
1618804800000,18.77,20.51,18.51,20.21,19.17
1618891200000,19.7662,19.8,16.42,17.36,20.21
1618977600000,16.9,18.59,16.8,18.11,17.36
1619064000000,18.26,19.7,17.63,18.33,18.11
1619150400000,19.08,21.1,18.75,20.93,18.33
1619409600000,21.33,22.419,20.31,21.81,20.93
1619496000000,22.0738,22.25,20.761,21.3,21.81
1619582400000,21.25,23.3,21.09,22.48,21.3
1619668800000,22.9458,22.9458,20.88,21.51,22.48
1619755200000,20.34,22.42,20.11,21.36,21.51
1620014400000,21.16,21.24,19.05,19.44,21.36
1620100800000,19.42,19.79,18.47,19.33,19.44
1620187200000,19.6,20.15,18.0315,18.58,19.33
1620273600000,18.63,18.72,16.72,17.14,18.58
1620360000000,17.75,18.1,16.665,17.06,17.14
1620619200000,16.66,16.69,15.36,15.53,17.06
1620705600000,14.68,16.34,14.4,15.93,15.53
1620792000000,16.2534,16.7166,14.93,15.06,15.93
1620878400000,15.51,15.97,14.21,14.66,15.06
1620964800000,15.25,17.05,15.25,16.79,14.66
1621224000000,16.66,17.3,16.18,17.08,16.79
1621310400000,17.4379,18.18,16.87,17.42,17.08
1621396800000,16.94,17.98,16.69,17.6,17.42
1621483200000,17.86,18.15,17.42,17.73,17.6
1621569600000,17.79,17.83,16.92,17.39,17.73
1621828800000,17.34,17.73,16.58,17.14,17.39
1621915200000,18.75,21.0,18.69,19.7,17.14
1622001600000,20.4358,22.44,19.12,22.21,19.7
1622088000000,22.13,22.9154,21.235,22.2,22.21
1622174400000,21.93,23.95,21.9,22.79,22.2
1622520000000,23.84,24.7,23.08,24.21,22.79
1622606400000,23.5865,24.2,22.03,23.06,24.21
1622692800000,22.32,26.2,22.2,24.86,23.06
1622779200000,26.0,28.38,25.06,26.7,24.86
1623038400000,26.8671,27.72,25.68,26.79,26.7
1623124800000,24.75,26.45,24.49,25.09,26.79
1623211200000,25.9,28.9,25.53,26.92,25.09
1623297600000,28.1668,28.25,25.33,25.72,26.92
1623384000000,26.0,28.75,25.62,28.56,25.72
1623643200000,29.1433,29.46,27.12,28.55,28.56
1623729600000,27.88,29.93,23.1,23.9,28.55
1623816000000,23.99,25.12,22.65,24.51,23.9
1623902400000,24.3812,26.14,24.36,24.95,24.51
1623988800000,25.55,26.25,24.43,25.04,24.95
1624248000000,25.14,25.36,22.259,23.01,25.04
1624334400000,23.01,24.47,22.75,24.08,23.01
1624420800000,24.23,26.84,24.23,26.62,24.08
1624507200000,26.83,27.3,25.4,26.86,26.62
1624593600000,27.68,28.71,26.07,27.08,26.86
1624852800000,27.445,28.45,27.11,28.32,27.08
1624939200000,28.01,29.7,27.59,29.28,28.32
1625025600000,29.09,29.58,28.28,28.98,29.28
1625112000000,28.74,29.45,26.0,26.17,28.98
1625198400000,26.7877,27.15,25.2,25.57,26.17
1625544000000,22.92,23.08,21.3187,21.89,25.57
1625630400000,22.655,22.7,20.5,20.79,21.89
1625716800000,19.32,20.65,18.86,20.22,20.79
1625803200000,21.05,21.24,19.56,20.51,20.22
1626062400000,20.51,21.06,19.42,19.89,20.51
1626148800000,19.79,20.45,19.51,19.72,19.89
1626235200000,19.3,19.8599,17.59,18.17,19.72
1626321600000,18.23,19.61,18.23,18.57,18.17
1626408000000,18.79,18.81,17.64,17.92,18.57
1626667200000,17.45,17.95,17.05,17.77,17.92
1626753600000,18.04,18.1699,16.6,18.0,17.77
1626840000000,18.0032,20.31,17.9,19.67,18.0
1626926400000,19.68,19.8,17.66,18.07,19.67
1627012800000,17.24,17.8,16.1,16.88,18.07
1627272000000,15.7,17.75,15.45,16.68,16.88
1627358400000,16.45,16.66,13.66,14.53,16.68
1627444800000,15.98,17.54,15.6557,17.06,14.53
1627531200000,17.89,17.93,15.92,16.16,17.06
1627617600000,15.6035,16.86,15.53,15.95,16.16
1627876800000,16.32,17.81,16.19,17.4,15.95
1627963200000,17.2053,17.4,16.22,16.75,17.4
1628049600000,17.29,18.44,16.722,16.85,16.75
1628136000000,16.93,17.48,16.51,16.75,16.85
1628222400000,17.09,17.26,16.61,17.24,16.75
1628481600000,17.67,18.83,16.9,18.32,17.24
1628568000000,18.6,19.08,17.27,17.71,18.32
1628654400000,17.7999,17.82,16.72,17.09,17.71
1628740800000,16.89,17.37,16.32,16.9,17.09
1628827200000,16.81,17.67,16.02,16.07,16.9
1629086400000,15.79,15.87,14.51,14.75,16.07
1629172800000,14.081,14.98,13.86,14.09,14.75
1629259200000,14.75,15.9,13.82,14.83,14.09
1629345600000,14.4035,14.98,12.56,12.92,14.83
1629432000000,13.5056,14.44,13.2,13.27,12.92
1629691200000,13.62,13.6582,12.701,13.3,13.27
1629777600000,14.0717,15.0,13.97,14.62,13.3
1629864000000,14.14,14.34,13.691,13.92,14.62
1629950400000,13.625,14.34,13.49,13.68,13.92
1630036800000,13.5198,13.6699,12.75,12.91,13.68
1630296000000,12.8,13.7111,11.96,13.41,12.91
1630382400000,13.25,13.905,13.11,13.78,13.41
1630468800000,13.77,15.12,13.66,14.63,13.78
1630555200000,14.93,15.12,14.06,14.3,14.63
1630641600000,14.39,14.74,13.6,13.75,14.3
1630987200000,14.27,14.8283,13.88,14.0,13.75
1631073600000,13.99,14.036,12.9,13.26,14.0
1631160000000,13.04,13.58,12.74,13.38,13.26
1631246400000,14.0828,15.8,14.034,14.53,13.38
1631505600000,14.8263,14.88,13.56,13.79,14.53
1631592000000,13.9117,14.2,13.4,13.41,13.79
1631678400000,13.34,13.73,12.9,13.61,13.41
1631764800000,13.29,13.55,12.9,12.93,13.61
1631851200000,13.27,13.28,12.66,12.9,12.93
1632110400000,12.2,12.49,11.42,11.79,12.9
1632196800000,11.97,12.15,11.74,11.86,11.79
1632283200000,12.05,12.9,12.04,12.42,11.86
1632369600000,12.6,12.6695,11.97,12.4,12.42
1632456000000,12.05,12.09,11.37,11.49,12.4
1632715200000,11.3102,11.58,10.815,11.53,11.49
1632801600000,11.31,11.42,10.5,10.63,11.53
1632888000000,10.71,10.86,10.23,10.35,10.63
1632974400000,10.41,10.82,10.36,10.59,10.35
1633060800000,10.65,10.78,10.1473,10.42,10.59
1633320000000,10.13,10.199,9.63,9.83,10.42
1633406400000,9.83,10.35,9.83,9.99,9.83
1633492800000,9.69,10.065,9.65,10.01,9.99
1633579200000,10.621,11.3,10.55,10.69,10.01
1633665600000,10.79,11.15,10.6,10.7,10.69
1633924800000,11.12,11.44,10.66,10.67,10.7
1634011200000,10.65,10.73,10.05,10.15,10.67
1634097600000,10.31,10.43,9.92,10.38,10.15
1634184000000,8.93,9.06,7.88,8.18,10.38
1634270400000,8.06,8.53,7.68,7.91,8.18
1634529600000,7.36,8.08,7.27,7.77,7.91
1634616000000,8.0,8.54,7.98,8.42,7.77
1634702400000,8.745,8.898,8.22,8.28,8.42
1634788800000,8.2,9.5,8.18,8.89,8.28
1634875200000,8.86,9.19,8.54,8.66,8.89
1635134400000,8.68,8.99,8.375,8.86,8.66
1635220800000,10.5,10.8,8.52,8.67,8.86
1635307200000,8.57,9.31,8.44,8.85,8.67
1635393600000,7.11,7.54,7.07,7.34,8.85
1635480000000,7.2,7.35,6.46,6.47,7.34
1635739200000,6.68,7.32,6.55,7.28,6.47
1635825600000,7.0,7.2189,6.75,6.94,7.28
1635912000000,7.26,7.46,6.94,7.06,6.94
1635998400000,7.1,7.25,6.82,6.9,7.06
1636084800000,6.99,7.16,6.7764,6.81,6.9
1636347600000,6.75,7.07,6.66,6.91,6.81
1636434000000,6.91,6.91,6.66,6.8,6.91
1636520400000,6.73,6.92,6.55,6.61,6.8
1636606800000,6.7335,7.24,6.68,7.12,6.61
1636693200000,7.06,7.38,6.97,7.34,7.12
1636952400000,7.36,7.77,7.12,7.34,7.34
1637038800000,7.47,7.63,7.1,7.28,7.34
1637125200000,7.26,7.3,6.8,6.86,7.28
1637211600000,6.81,6.89,6.51,6.58,6.86
1637298000000,6.65,6.792,6.495,6.52,6.58
1637557200000,6.59,6.67,6.025,6.25,6.52
1637643600000,6.25,6.46,5.97,6.38,6.25
1637730000000,6.36,6.45,6.08,6.4,6.38
1637902800000,6.1,6.25,5.84,5.91,6.4
1638162000000,6.02,6.115,5.81,6.07,5.91
1638248400000,6.1227,6.18,5.56,6.04,6.07
1638334800000,5.98,6.055,5.35,5.48,6.04
1638421200000,5.44,5.575,5.08,5.28,5.48
1638507600000,4.9,5.64,4.625,5.57,5.28
1638766800000,5.3775,5.88,5.26,5.87,5.57
1638853200000,6.02,6.13,5.8,6.03,5.87
1638939600000,5.9,6.32,5.72,6.11,6.03
1639026000000,6.02,6.275,5.815,5.83,6.11
1639112400000,5.93,6.04,5.71,5.77,5.83
1639371600000,5.72,5.74,5.38,5.43,5.77
1639458000000,5.3071,5.58,5.3,5.37,5.43
1639544400000,5.31,5.36,5.04,5.31,5.37
1639630800000,5.35,5.35,4.83,4.87,5.31
1639717200000,4.16,5.08,4.16,4.95,4.87
1639976400000,4.7,4.945,4.65,4.82,4.95
1640062800000,4.88,5.04,4.85,4.97,4.82
1640149200000,4.94,5.09,4.76,4.8,4.97
1640235600000,4.81,4.955,4.66,4.9,4.8
1640581200000,4.955,5.27,4.8605,4.91,4.9
1640667600000,4.94,4.98,4.705,4.79,4.91
1640754000000,4.78,4.78,4.5,4.5,4.79
1640840400000,4.61,5.145,4.58,4.94,4.5
1640926800000,4.83,5.07,4.76,4.91,4.94
1641186000000,4.96,5.06,4.78,4.82,4.91
1641272400000,4.93,4.93,4.435,4.49,4.82
1641358800000,4.42,4.63,4.13,4.2,4.49
1641445200000,4.31,4.43,4.08,4.34,4.2
1641531600000,4.41,4.59,4.3,4.33,4.34
1641790800000,4.33,4.38,4.175,4.35,4.33
1641877200000,4.37,4.64,4.3,4.56,4.35
1641963600000,4.742,4.98,4.552,4.63,4.56
1642050000000,4.54,4.64,4.37,4.38,4.63
1642136400000,4.5,4.545,4.26,4.38,4.38
1642482000000,4.27,4.719,4.262,4.51,4.38
1642568400000,4.63,4.73,4.45,4.56,4.51
1642654800000,4.87,5.21,4.65,4.92,4.56
1642741200000,4.86,4.98,4.61,4.71,4.92
1643000400000,4.51,4.54,4.09,4.36,4.71
1643086800000,4.25,4.48,4.14,4.32,4.36
1643173200000,4.39,4.4334,4.02,4.03,4.32
1643259600000,4.09,4.09,3.79,3.8,4.03
1643346000000,3.81,3.89,3.61,3.85,3.8
1643605200000,3.95,4.31,3.93,4.28,3.85
1643691600000,4.31,4.495,4.16,4.43,4.28
1643778000000,4.48,4.48,4.138,4.19,4.43
1643864400000,4.11,4.23,4.005,4.01,4.19
1643950800000,4.05,4.23,3.99,4.17,4.01
1644210000000,4.16,4.35,4.035,4.04,4.17
1644296400000,3.99,4.24,3.985,4.23,4.04
1644382800000,4.32,4.5,4.23,4.48,4.23
1644469200000,4.3,4.73,4.3,4.4,4.48
1644555600000,4.44,4.72,4.44,4.58,4.4
1644814800000,4.47,4.69,4.3601,4.4,4.58
1644901200000,4.53,4.94,4.515,4.92,4.4
1644987600000,4.92,5.175,4.82,4.95,4.92
1645074000000,4.96,5.1799,4.81,4.83,4.95
1645160400000,4.74,4.86,4.6,4.64,4.83
1645506000000,4.4743,4.58,4.1,4.12,4.64
1645592400000,4.25,4.37,4.05,4.07,4.12
1645678800000,3.69,4.4,3.69,4.39,4.07
1645765200000,4.39,4.605,4.3073,4.52,4.39
1646024400000,4.39,4.655,4.39,4.51,4.52
1646110800000,4.51,4.695,4.44,4.52,4.51
1646197200000,4.53,4.53,4.222,4.42,4.52
1646283600000,4.45,4.45,4.08,4.15,4.42
1646370000000,4.1,4.2527,3.945,3.98,4.15
1646629200000,3.95,4.075,3.69,3.7,3.98
1646715600000,3.73,3.95,3.6,3.76,3.7
1646802000000,3.92,4.0827,3.878,3.95,3.76
1646888400000,3.81,3.86,3.48,3.6,3.95
1646974800000,3.748,3.75,3.15,3.16,3.6
